    PID TTY      STAT   TIME COMMAND
      1 ?        Ss     0:36 /sbin/init
      2 ?        S      0:02 [kthreadd]
      3 ?        I<     0:00 [rcu_gp]
      4 ?        I<     0:00 [rcu_par_gp]
      5 ?        I<     0:00 [slub_flushwq]
      6 ?        I<     0:00 [netns]
     10 ?        I<     0:00 [mm_percpu_wq]
     11 ?        I      0:00 [rcu_tasks_kthread]
     12 ?        I      0:00 [rcu_tasks_rude_kthread]
     13 ?        I      0:00 [rcu_tasks_trace_kthread]
     14 ?        S      2:27 [ksoftirqd/0]
     15 ?        I      8:58 [rcu_preempt]
     16 ?        S      0:02 [migration/0]
     18 ?        S      0:00 [cpuhp/0]
     19 ?        S      0:00 [cpuhp/1]
     20 ?        S      0:02 [migration/1]
     21 ?        S      1:28 [ksoftirqd/1]
     23 ?        I<     0:00 [kworker/1:0H-events_highpri]
     24 ?        S      0:00 [cpuhp/2]
     25 ?        S      0:02 [migration/2]
     26 ?        S      1:06 [ksoftirqd/2]
     28 ?        I<     0:00 [kworker/2:0H-events_highpri]
     29 ?        S      0:00 [cpuhp/3]
     30 ?        S      0:02 [migration/3]
     31 ?        S      0:57 [ksoftirqd/3]
     33 ?        I<     0:00 [kworker/3:0H-events_highpri]
     34 ?        S      0:00 [cpuhp/4]
     35 ?        S      0:02 [migration/4]
     36 ?        S      0:49 [ksoftirqd/4]
     38 ?        I<     0:00 [kworker/4:0H-events_highpri]
     39 ?        S      0:00 [cpuhp/5]
     40 ?        S      0:02 [migration/5]
     41 ?        S      0:45 [ksoftirqd/5]
     43 ?        I<     0:00 [kworker/5:0H-events_highpri]
     44 ?        S      0:00 [cpuhp/6]
     45 ?        S      0:02 [migration/6]
     46 ?        S      0:41 [ksoftirqd/6]
     48 ?        I<     0:00 [kworker/6:0H-events_highpri]
     49 ?        S      0:00 [cpuhp/7]
     50 ?        S      0:02 [migration/7]
     51 ?        S      0:39 [ksoftirqd/7]
     53 ?        I<     0:00 [kworker/7:0H-events_highpri]
     54 ?        S      0:00 [cpuhp/8]
     55 ?        S      0:02 [migration/8]
     56 ?        S      0:41 [ksoftirqd/8]
     58 ?        I<     0:00 [kworker/8:0H-events_highpri]
     59 ?        S      0:00 [cpuhp/9]
     60 ?        S      0:02 [migration/9]
