    PID TTY      STAT   TIME COMMAND
      1 ?        Ss     0:59 /sbin/init
      2 ?        S      0:03 [kthreadd]
      3 ?        I<     0:00 [rcu_gp]
      4 ?        I<     0:00 [rcu_par_gp]
      5 ?        I<     0:00 [slub_flushwq]
      6 ?        I<     0:00 [netns]
     10 ?        I<     0:00 [mm_percpu_wq]
     11 ?        I      0:00 [rcu_tasks_kthread]
     12 ?        I      0:00 [rcu_tasks_rude_kthread]
     13 ?        I      0:00 [rcu_tasks_trace_kthread]
     14 ?        S      4:14 [ksoftirqd/0]
     15 ?        I     12:38 [rcu_preempt]
     16 ?        S      0:03 [migration/0]
     18 ?        S      0:00 [cpuhp/0]
     19 ?        S      0:00 [cpuhp/1]
     20 ?        S      0:03 [migration/1]
     21 ?        S      2:42 [ksoftirqd/1]
     23 ?        I<     0:00 [kworker/1:0H-events_highpri]
     24 ?        S      0:00 [cpuhp/2]
     25 ?        S      0:03 [migration/2]
     26 ?        S      2:14 [ksoftirqd/2]
     28 ?        I<     0:00 [kworker/2:0H-events_highpri]
     29 ?        S      0:00 [cpuhp/3]
     30 ?        S      0:03 [migration/3]
     31 ?        S      2:03 [ksoftirqd/3]
     33 ?        I<     0:00 [kworker/3:0H-events_highpri]
     34 ?        S      0:00 [cpuhp/4]
     35 ?        S      0:03 [migration/4]
     36 ?        S      1:53 [ksoftirqd/4]
     38 ?        I<     0:00 [kworker/4:0H-events_highpri]
     39 ?        S      0:00 [cpuhp/5]
     40 ?        S      0:03 [migration/5]
     41 ?        S      1:48 [ksoftirqd/5]
     43 ?        I<     0:00 [kworker/5:0H-events_highpri]
     44 ?        S      0:00 [cpuhp/6]
     45 ?        S      0:03 [migration/6]
     46 ?        S      1:43 [ksoftirqd/6]
     48 ?        I<     0:00 [kworker/6:0H-events_highpri]
     49 ?        S      0:00 [cpuhp/7]
     50 ?        S      0:03 [migration/7]
     51 ?        S      1:40 [ksoftirqd/7]
     53 ?        I<     0:00 [kworker/7:0H-events_highpri]
     54 ?        S      0:00 [cpuhp/8]
     55 ?        S      0:03 [migration/8]
     56 ?        S      1:45 [ksoftirqd/8]
     58 ?        I<     0:00 [kworker/8:0H-events_highpri]
     59 ?        S      0:00 [cpuhp/9]
     60 ?        S      0:03 [migration/9]
     61 ?        S      1:42 [ksoftirqd/9]
     64 ?        S      0:00 [cpuhp/10]
     65 ?        S      0:03 [migration/10]
     66 ?        S      1:38 [ksoftirqd/10]
     68 ?        I<     0:00 [kworker/10:0H-events_highpri]
     69 ?        S      0:00 [cpuhp/11]
     70 ?        S      0:03 [migration/11]
     71 ?        S      1:38 [ksoftirqd/11]
     73 ?        I<     0:00 [kworker/11:0H-events_highpri]
     74 ?        S      0:00 [cpuhp/12]
     75 ?        S      0:03 [migration/12]
     76 ?        S      1:36 [ksoftirqd/12]
     78 ?        I<     0:00 [kworker/12:0H-events_highpri]
     79 ?        S      0:00 [cpuhp/13]
     80 ?        S      0:03 [migration/13]
     81 ?        S      1:36 [ksoftirqd/13]
     83 ?        I<     0:00 [kworker/13:0H-events_highpri]
     84 ?        S      0:00 [cpuhp/14]
     85 ?        S      0:03 [migration/14]
     86 ?        S      1:35 [ksoftirqd/14]
     88 ?        I<     0:00 [kworker/14:0H-events_highpri]
     89 ?        S      0:00 [cpuhp/15]
     90 ?        S      0:03 [migration/15]
     91 ?        S      1:34 [ksoftirqd/15]
     93 ?        I<     0:00 [kworker/15:0H-events_highpri]
     94 ?        S      0:00 [cpuhp/16]
     95 ?        S      0:03 [migration/16]
     96 ?        S      1:41 [ksoftirqd/16]
     99 ?        S      0:00 [cpuhp/17]
    100 ?        S      0:03 [migration/17]
    101 ?        S      1:39 [ksoftirqd/17]
    103 ?        I<     0:00 [kworker/17:0H-events_highpri]
    104 ?        S      0:00 [cpuhp/18]
    105 ?        S      0:03 [migration/18]
    106 ?        S      1:36 [ksoftirqd/18]
